identifier,text
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.2,εἰ γάρ ἐρῶ εἰς ὁ σπονδή ἔξεστι παρ ὁπότερος τις βούλομαι ὁ ἄγραφος πολύς ἔρχομαι οὐ ὁ ἐπί βλάπτω ἕτερος εἰμί ὁ συνθήκη εἰμί ἀλλ ὅστις μή ἄλλος ἑαυτοῦ ἀποστερέω ἀσφάλεια δέω καί ὅστις μή ὁ δέχομαι εἰ σωφρονέω πόλεμος ἀντ εἰρήνη ποιέω ὁ νῦν σύ μή πείθω ἐγώ πάσχω ἐάν
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.3,οὐ γάρ ὅδε μόνος ἐπίκουρος ἐάν γίγνομαι ἀλλά καί ἐγώ ἀντί ἔνσπονδος πολέμιος ἀνάγκη γάρ εἰ εἶμι μετ αὐτός καί ἀμύνω μή ἄνω σύ οὗτος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.4,καίτοι δίκαιος γ εἰμί μάλιστα μέν ἐκποδών ἵστημι ἀμφότερος εἰ δέ μή ἐναντίος ἐπί οὗτος μεθ ἐγώ εἶμι κορινθίοις μέν γε ἔνσπονδος εἰμί κερκυραίοις δέ οὐδός δι ἀνοκωχή πώποτ γίγνομαι καί ὁ νόμος μή καθίστημι ὥστε ὁ ἕτερος ἀφεστήξω δέχομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.5,οὐδός γάρ ἐγώ σάμος ἀφεστήξω ψῆφος προστίθημι ἐναντίος σύ ὁ ἄλλος πελοποννησίων διχάω ψηφίζω εἰ χρή αὐτός ἀμύνω φανερός δέ ἀντεῖπον ὁ προσήκω σύμμαχος αὐτός τις κολάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.40.6,εἰ γάρ ὁ κακός τις δράω δέχομαι τιμωρέω φαίνω καί ὁ ὁ ὑμέτερος οὐ ἐλάσσων ἐγώ πρόσειμι καί ὁ νόμος ἐφ σύ αὐτός μᾶλλον ἤ ἐφ ἐγώ τίθημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.1,δικαίωμα μέν οὖν ὅδε πρός σύ ἔχω ἱκανός κατά ὁ ἑλλήνων νόμος παραίνεσις δέ καί ἀξίωσις χάρις τοιόσδε ὅς οὐ ἐχθρός εἰμί ὥστε βλάπτω οὐδ αὖ φίλος ὥστ ἐπιχράω ἀντιδίδωμι ἐγώ εἰς ὁ πάρειμι φημί χρή
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.2,ναῦς γάρ μακρός σπανίζω ποτέ πρός ὁ αἰγινητῶν ὑπέρ ὁ μηδικός πόλεμος πηρός κορινθίων εἴκοσι ναῦς λαμβάνω καί ὁ εὐεργεσία οὗτος τε καί ὁ εἰς σάμος ὁ δι ἐγώ πελοποννησίους αὐτός μή βοηθέω παρέχω σύ αἰγινητῶν μέν ἐπικράτησις σάμος δέ κόλασις καί εἰς καιρός τοιοῦτος γίγνομαι ὅς μάλιστα ἄνθρωπος ἐπ ἐχθρός ὁ σφέτερος εἰμί ὁ ἅπας ἀπερίοπτος εἰμί πηρός ὁ νικάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.41.3,φίλος τε γάρ ἡγέομαι ὁ ὑπουργέω ἐάν καί πρότερος ἐχθρός εἰμί πολέμιος τε ὁ ἀνθίστημι ἐάν καί τυγχάνω φίλος εἰμί ἐπεί καί ὁ οἰκεῖος χείρων τίθημι φιλονικία ἕνεκα ὁ αὐτίκα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.1,ὅς ἐνθυμέομαι καί νέος τις πηρός πρέσβυς αὐτός μανθάνω ἀξιόω ὁ ὅμοιος ἐγώ ἀμύνω καί μή νομίζω δίκαιος μέν ὅδε λέγω σύμφορος δέ εἰ πολεμέω ἄλλος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.2,ὁ τε γάρ συμφέρω εἰς ὅς ἐάν τις ἐλάχιστος ἁμαρτάνω μάλιστα ἕπομαι καί ὁ μέλλω ὁ πόλεμος ὅς φοβέω σύ κερκυραῖοι κελεύω ἀδικέω εἰς ἀφανής ἔτι κεῖμαι καί οὐ ἄξιος ἐπαίρω αὐτός φανερός ἔχθρα ἦδος καί οὐ μέλλω πρός κορινθίους κτάομαι ὁ δέ ὑπάρχω πρότερος διά μεγαρέας ὑποψία σώφρων ὑφαιρέω μᾶλλον ὁ γάρ τελευταῖος χάρις καιρός ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.3,κἀν ἐλάσσων εἰμί δύναμαι μέγας ἔγκλημα λύω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.42.4,μηδ ὅστις ναυτικός συμμαχία μέγας δίδωμι οὗτος ἐφέλκω ὁ γάρ μή ἀδικέω ὁ ὅμοιος ἐχυρός δύναμις ἤ ὁ αὐτίκα φανερός ἐπαίρω διά κίνδυνος ὁ πλέω ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.1,ἐγώ δέ περιπίπτω ὅς εἰς ὁ λακεδαίμονι αὐτός προεῖπον ὁ σφέτερος σύμμαχος αὐτός τις κολάζω νῦν παρ σύ ὁ αὐτός ἀξιόω κομίζω καί μή ὁ ἡμέτερος ψῆφος ὠφελέω ὁ ὑμέτερος ἐγώ βλάπτω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.2,ὁ δέ ἴσος ἀνταποδίδωμι γιγνώσκω οὗτος ἐκεῖνος εἰμί ὁ καιρός εἰς ὅς ὁ τε ὑπουργέω φίλος μάλιστα καί ὁ ἀνθίστημι ἐχθρός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.3,καί κερκυραίους ὅδε μήτε σύμμαχος δέχομαι βία ἐγώ μήτε ἀμύνω αὐτός ἀδικέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.43.4,καί ὅδε ποιέω ὁ προσήκω τε δράω καί ὁ ἄριστος βουλεύω σύ αὐτός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.1,τοιοῦτος δέ καί ὁ κορίνθιοι εἶπον ἀθηναῖοι δέ ἀκούω ἀμφότερος γίγνομαι καί δίς ἐκκλησία ὁ μέν πρότερος οὐ ἥσσων ὁ κορινθίων ἀποδείκνυμι ὁ λόγος εἰς δέ ὁ ὑστεραῖος μεταγιγνώσκω κερκυραίοις συμμαχία μέν μή ποιέω ὥστε ὁ αὐτός ἐχθρός καί φίλος νομίζω εἰ γάρ ἐπί κόρινθον κελεύω σφεῖς ὁ κερκυραῖοι συμπλέω ἐλύοντ ἐάν αὐτός ὁ πρός πελοποννησίους σπονδή ἐπιμαχία δ ποιέω ὁ ἀλλήλων βοηθέω ἐάν τις ἐπί κέρκυραν εἶμι ἤ ἀθήνας ἤ ὁ οὗτος σύμμαχος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.2,δοκέω γάρ ὁ πρός πελοποννησίους πόλεμος καί ὅς εἰμί αὐτός καί ὁ κέρκυραν βούλομαι μή προίημι ὁ κορινθίοις ναυτικός ἔχω τοσοῦτος συγκρούω δέ ὅστις μάλιστα αὐτός ἀλλήλων ἵνα ἀσθενής εἰμί ἐάν τις δέω κορινθίοις τε καί ὁ ἄλλος ναυτικός ἔχω εἰς πόλεμος καθίστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.44.3,ἅμα δέ ὁ τε ἰταλίας καί σικελίας καλός φαίνω αὐτός ὁ νῆσος εἰς παράπλοος κεῖμαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.1,τοιοῦτος μέν γνώμη ὁ ἀθηναῖοι ὁ κερκυραίους προσδέχομαι καί ὁ κορινθίων ἀπέρχομαι οὐ πολύς ὕστερος δέκα ναῦς αὐτός ἀποστέλλω βοηθός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.2,στρατηγέω δέ αὐτός λακεδαιμόνιός τε ὁ κίμωνος καί διότιμος ὁ στρομβίχου καί πρωτεύς ὁ ἐπικλέους
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.45.3,προεῖπον δέ αὐτός μή ναυμαχέω κορινθίοις ἐάν μή ἐπί κέρκυραν πλέω καί μέλλω ἀποβαίνω ἤ εἰς ὁ ἐκεῖνος τις χωρέω οὕτως δέ κωλύω κατά δύναμις προεῖπον δέ οὗτος ὁ μή λύω ἕνεκα ὁ σπονδή
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.1,ὁ μέν δή ναῦς ἀφικνέομαι εἰς ὁ κέρκυραν ὁ δέ κορίνθιοι ἐπεί αὐτός παρασκευάζω πλέω ἐπί ὁ κέρκυραν ναῦς πεντήκοντα καί ἑκατόν εἰμί δέ ἠλείων μέν δέκα μεγαρέων δέ δώδεκα καί λευκαδίων δέκα ἀμπρακιωτῶν δέ ἑπτάς καί εἴκοσι καί ἀνακτόριος εἷς αὐτός δέ κορινθίων ἐνενήκοντα
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.2,στρατηγός δέ οὗτος εἰμί μέν καί κατά πολύς ἕκαστος κορινθίων δέ ξενοκλείδης ὁ εὐθυκλέους πέμπτος αὐτός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.3,ἐπεί δέ προσμείγνυμι ὁ κατά κέρκυραν ἤπειρος ἀπό λευκάς πλέω ὁρμίζω εἰς χειμέριος ὁ θεσπρωτίδος γῆ
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.4,εἰμί δέ λιμήν καί πόλις ὑπέρ αὐτός κεῖμαι ἀπό θάλασσα εἰς ὁ ἐλαιάτιδι ὁ θεσπρωτίδος φυράω ἔξειμι δέ παρ αὐτός ἀχερουσία λίμνη εἰς θάλασσα διά δέ ὁ θεσπρωτίδος ἀχέρων ποταμός ῥέω εἰσβάλλω εἰς αὐτός ἀφ ἕ καί ὁ ἐπωνυμία ἔχω ῥέομαι δέ καί θύαμις ποταμός ὁρίζω ὁ θεσπρωτίδα καί κεστρίνην ὅς ἐντός ὁ ἄκρος ἀνέχω ὁ χειμέριος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.46.5,ὁ μέν οὖν κορίνθιοι ὁ ἤπειρος ἐνταῦθα ὁρμίζω τε καί στρατόπεδον ποιέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.1,ὁ δέ κερκυραῖοι ὡς αἰσθάνομαι αὐτός προσπλέω πληρόω δέκα καί ἑκατόν ναῦς ὅς ἄρχω μικιάδης καί αἰσιμίδης καί εὐρύβατος στρατοπεδεύω εἰς εἷς ὁ νῆσος ὁ καλέω σύβοτα καί ὁ ἀττικαὶ δέκα πάρειμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.2,ἐπί δέ ὁ λευκίμμῃ αὐτός ὁ ἀκρωτήριον ὁ πεζός εἰμί καί ζακυνθίων χίλιος ὁπλίτης βοηθέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.47.3,εἰμί δέ καί ὁ κορινθίοις εἰς ὁ ἤπειρος πολύς ὁ βάρβαρος παραβοηθέω ὁ γάρ οὗτος ἠπειρόω ἀεί ποτέ αὐτός φίλος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.1,ἐπεί δέ παρασκευάζω ὁ κορινθίοις λαμβάνω τρεῖς ἡμέρα σιτίον ἀνάγω ὡς ἐπί ναυμαχία ἀπό ὁ χειμέριος νύξ
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.2,καί ἅμα ἠώς πλέω καθοράω ὁ ὁ κερκυραίων ναῦς μετέωρος τε καί ἐπί σφεῖς πλέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.3,ὡς δέ κατεῖδον ἀλλήλων ἀντιπαρατάσσομαι ἐπί μέν ὁ δεξιός κέρας κερκυραίων ὁ ἀττικαὶ ναῦς ὁ δέ ἄλλος αὐτός ἐπώχατο τρεῖς τέλος ποιέω ὁ ναῦς ὅς ἄρχω ὁ τρεῖς στρατηγός ἕκαστος εἷς
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.48.4,οὕτως μέν κερκυραῖοι τάσσω κορινθίοις δέ ὁ μέν δεξιός κέρας ὁ μεγαρίδες ναῦς ἔχω καί ὁ ἀμπρακιώτιδες κατά δέ ὁ μέσος ὁ ἄλλος σύμμαχος ὡς ἕκαστος εὐώνυμος δέ κέρας αὐτός ὁ κορίνθιοι ὁ ἄριστος ὁ ναῦς πλέω κατά ὁ ἀθηναίους καί ὁ δεξιός ὁ κερκυραίων ἔχω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.1,συμμίγνυμι δέ ἐπεί ὁ σημεῖον ἑκάτερος αἴρω ναυμαχέω πολύς μέν ὁπλίτης ἔχω ἀμφότερος ἐπί ὁ κατάστρωμα πολύς δέ τοξότης τε καί ἀκοντιστής ὁ παλαιός τρόπος ἄπειρος ἔτι παρασκευάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.2,εἰμί τε ὁ ναυμαχία καρτερός ὁ μέν τέχνη οὐ ὅμοιος πεζομαχία δέ ὁ πλέω προσφερής εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.3,ἐπεί γάρ προσβάλλω ἀλλήλων οὐ ῥᾳδίως ἀπολύω ὑπό τε ὁ πλῆθος καί ὄχλος ὁ ναῦς καί μᾶλλον τις πιστεύω ὁ ἐπί ὁ κατάστρωμα ὁπλίτης εἰς ὁ νικάω ὁ καθίστημι μάχομαι ἡσυχάζω ὁ ναῦς διέκπλοος δ οὐ εἰμί ἀλλά θυμός καί ῥώμη ὁ πλέω ναυμαχέω ἤ ἐπιστήμη
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.4,πανταχῆ μέν οὖν πολύς θόρυβος καί ταραχώδης εἰμί ὁ ναυμαχία εἰς ὅς ὁ ἀττικαὶ ναῦς παραγίγνομαι ὁ κερκυραίοις εἰ πη πιέζω φόβος μέν παρέχω ὁ ἐναντίος μάχη δέ οὐ ἄρχω δείδω ὁ στρατηγός ὁ πρόρρησις ὁ ἀθηναίων
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.5,μάλιστα δέ ὁ δεξιός κέρας ὁ κορινθίων πονέω ὁ γάρ κερκυραῖοι εἴκοσι ναῦς αὐτός τρέπω καί καταδιώκω σποράς εἰς ὁ ἤπειρος καί μέχρι ὁ στρατόπεδον πλέω αὐτός καί ἐπεκβαίνω ἐμπίμπρημι τε ὁ σκηνή ἐρῆμος καί ὁ χρῆμα διαρπάζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.6,οὗτος μέν οὖν ὁ κορίνθιοι καί ὁ σύμμαχος ἡσσάομαι τε καί ὁ κερκυραῖοι ἐπικρατέω ὅς δέ αὐτός εἰμί ὁ κορίνθιοι ἐπί ὁ εὐώνυμος πολύς νικάω ὁ κερκυραίοις ὁ εἴκοσι ναῦς ἀπό ἐλάσσων πλῆθος ἐκ ὁ δίωξις οὐ πάρειμι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.49.7,ὁ δέ ἀθηναῖοι ὁράω ὁ κερκυραίους πιέζω μᾶλλον ἦδος ἀπροφάσιστος ἐπί-ἐπικουρέω ὁ μέν πρότερος ἀπέχω ὥστε μή ἐμβάλλω τις ἐπεί δέ ὁ τροπή γίγνομαι λαμπρός καί ἔγκειμαι ὁ κορίνθιοι τότε δή ἔργον πᾶς ἔχω ἦδος καί διακρίνω οὐδείς ἔτι ἀλλά συμπίτνω εἰς οὗτος ἀνάγκη ὥστε ἐπιχειρέω ἀλλήλων ὁ κορινθίους καί ἀθηναίους
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.1,ὁ δέ τροπή γίγνομαι ὁ κορίνθιοι ὁ σκάπτω μέν οὐ ἕλκω ἀναδέω ὁ ναῦς ὅς κατά-δύω πρός δέ ὁ ἄνθρωπος τρέπω φονεύω διεκπλέω μᾶλλον ἤ ζωγρέω ὁ τε ἑαυτοῦ φίλος οὐ αἰσθάνομαι ὅστις ἡσσάομαι ὁ ἐπί ὁ δεξιός κέρας ἀγνοέω κτείνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.2,πολύς γάρ ναῦς εἰμί ἀμφότερος καί ἐπί πολύς ὁ θάλασσα ἐπώχατο ἐπεί συμμίγνυμι ἀλλήλων οὐ ῥᾳδίως ὁ διάγνωσις ποιέω ὁποῖος κρατέω ἤ κρατέω ναυμαχία γάρ οὗτος ἕλλησι πρός ἕλληνας ναῦς πλῆθος μέγας δή ὁ πρό ἑαυτοῦ γίγνομαι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.3,ἐπεί δέ καταδιώκω ὁ κερκυραίους ὁ κορίνθιοι εἰς ὁ γαῖα πρός ὁ ναυάγιον καί ὁ νεκρός ὁ σφέτερος τρέπω καί ὁ πλεῖστος κρατέω ὥστε προσκομίζω πρός ὁ σύβοτα ὁ αὐτός ὁ κατά γαῖα στρατός ὁ βάρβαρος προσβοηθέω εἰμί δέ ὁ σύβοτα ὁ θεσπρωτίδος λιμήν ἐρῆμος οὗτος δέ ποιέω αὖθις ἀθροίζω ἐπιπλέω ὁ κερκυραίοις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.4,ὁ δέ ὁ πλώιμος καί ὅσος εἰμί λοιπός μετά ὁ ἀττικῶν ναῦς καί αὐτός ἀντί-ἐπιπλέω δείδω μή εἰς ὁ γαῖα σφεῖς πειράω ἀποβαίνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.50.5,ἦδος δέ εἰμί ὀψέ καί παιανίζω αὐτός ὡς εἰς ἐπιπλέω καί ὁ κορίνθιοι ἐξαπίνης πρύμνα κρούω κατεῖδον εἴκοσι ναῦς ἀθηναίων προσπλέω ὅς ὕστερος ὁ δέκα βοηθός ἐκπέμπω ὁ ἀθηναῖοι δείδω ὅσπερ γίγνομαι μή νικάω ὁ κερκυραῖοι καί ὁ σφέτερος δέκα ναῦς ὀλίγος ἀμύνω εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.1,οὗτος οὖν προεῖδον ὁ κορίνθιοι καί ὑποτοπέω ἀπ ἀθηνῶν εἰμί οὐ ὅσος ὁράω ἀλλά πλείων ὑπαναχωρέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.2,ὁ δέ κερκυραίοις ἐπιπλέω γάρ μᾶλλον ἐκ ὁ ἀφανής οὐ ὁράω καί θαυμάζω ὁ κορινθίους πρύμνα κρούω πρίν τις εἶδον εἶπον ὅστις ναῦς ἐκεῖνος ἐπιπλέω τότε δέ καί αὐτός ἀναχωρέω συσκοτάζω γάρ ἦδος καί ὁ κορίνθιοι ἀποτρέπω ὁ διάλυσις ποιέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.3,οὕτως μέν ὁ ἀπαλλαγή γίγνομαι ἀλλήλων καί ὁ ναυμαχία τελευτάω εἰς νύξ
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.4,ὁ δέ κερκυραίοις στρατοπεδεύω ἐπί ὁ λευκίμμῃ ὁ εἴκοσι ναῦς ὁ ἐκ ὁ ἀθηνῶν οὗτος ὅς ἄρχω γλαυκόω τε ὁ λεάγρου καί ἀνδοκίδης ὁ λεωγόρου διά ὁ νεκρός καί ναυάγιον προσκομίζω καταπλέω εἰς ὁ στρατόπεδον οὐ πολύς ὕστερος ἤ ὁράω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.51.5,ὁ δέ κερκυραῖοι εἰμί γάρ νύξ φοβέω μή πολέμιος εἰμί ἔπειτα δέ γιγνώσκω καί ὁρμίζω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.52.1,ὁ δέ ὑστεραῖος ἀνάγω ὁ τε ἀττικαὶ τριάκοντα ναῦς καί ὁ κερκυραίων ὅσος πλώιμος εἰμί ἐπιπλέω ἐπί ὁ εἰς ὁ συβότοις λιμήν εἰς ὅς ὁ κορίνθιοι ὁρμάω βούλομαι οἶδα εἰ ναυμαχέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.52.2,ὁ δέ ὁ μέν ναῦς αἴρω ἀπό ὁ γῆ καί παρατάσσω μετέωρος ἡσυχάζω ναυμαχία οὐ διανοέομαι ἄρχω ἑκών ὁράω προσγίγνομαι τε ναῦς ἐκ ὁ ἀθηνῶν ἀκραιφνής καί σφεῖς πολύς ὁ ἄπορος συμβαίνω αἰχμάλωτος τε περί φυλακή ὅς εἰς ὁ ναῦς ἔχω καί ἐπισκευή οὐ εἰμί ὁ ναῦς εἰς χωρίον ἐρῆμος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.52.3,ὁ δέ οἴκαδε πλόος μᾶλλον διασκοπέω ὅπη κομίζω δείδω μή ὁ ἀθηναῖοι νομίζω λύω ὁ σπονδή διότι εἰς χείρ ἔρχομαι οὐ ἐάω σφεῖς ἀποπλέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.53.1,δοκέω οὖν αὐτός ἀνήρ εἰς κελήτιον εἰσβιβάζω ἄνω κηρύκειον προσπέμπω ὁ ἀθηναίοις καί πείρω ποιέω πέμπω τε λέγω τοιόσδε
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.53.2,ἀδικέω εἰμί ἀνήρ ἀθηναῖοι πόλεμος ἄρχω καί σπονδή λύω ἐγώ γάρ πολέμιος ὁ ἡμέτερος τιμωρέω ἐμποδών ἵστημι ὅπλον ἀνταίρω εἰ δ σύ γνώμη εἰμί κωλύω τε ἐγώ ἐπί κέρκυραν ἤ ἄλλοτε εἰ ποι βούλομαι πλέω καί ὁ σπονδή λύω ἐγώ ὅδε πρότερος λαμβάνω χράω ὡς πολέμιος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.53.3,ὁ μέν δή τοιοῦτος εἶπον ὁ δέ κερκυραίων ὁ μέν στρατόπεδον ὅσος ἐπακούω ἀναβοάω εὐθύς λαμβάνω τε αὐτός καί ἀποκτείνω ὁ δέ ἀθηναῖοι τοιόσδε ἀποκρίνω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.53.4,οὔτε ἄρχω πόλεμος εἰμί ἀνήρ πελοποννήσιοι οὔτε ὁ σπονδή λύω κερκυραίοις δέ ὅδε σύμμαχος εἰμί βοηθός ἔρχομαι εἰ μέν οὖν ἄλλοτε ποι βούλομαι πλέω οὐ κωλύω εἰ δέ ἐπί κέρκυραν πλέω ἤ εἰς ὁ ἐκεῖνος τις χωρέω οὐ περιοράω κατά ὁ δυνατός
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.54.1,τοιοῦτος ὁ ἀθηναίων ἀποκρίνω ὁ μέν κορίνθιοι ὁ τε πλόος ὁ ἐπ οἶκος παρασκευάζω καί τροπαῖος ἵστημι εἰς ὁ εἰς ὁ ἤπειρος συβότοις ὁ δέ κερκυραῖοι ὁ τε ναυάγιον καί νεκρός ἀναιρέω ὁ κατά σφεῖς ἐκφέρω ὑπό τε ὁ ῥέομαι καί ἄνεμος ὅς γίγνομαι ὁ νύξ διασκεδάννυμι αὐτός πανταχῆ καί τροπαῖος ἀνθίστημι εἰς ὁ εἰς ὁ νῆσος συβότοις ὡς νικάω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.54.2,γνώμη δέ τοιόσδε ἑκάτερος ὁ νικάω προσποιέω κορίνθιοι μέν κρατέω ὁ ναυμαχία μέχρι νύξ ὥστε καί ναυάγιον πλεῖστος καί νεκρός προσκομίζω καί ἀνήρ ἔχω αἰχμάλωτος οὐ ἐλάσσων χίλιος ναῦς τε κατά-δύω περί ἑβδομήκοντα ἵστημι τροπαῖος κερκυραῖοι δέ τριάκοντα ναῦς μάλιστα διαφθείρω καί ἐπεί ἀθηναῖοι ἔρχομαι ἀναιρέω ὁ κατά σφεῖς αὐτός ναυάγιον καί νεκρός καί ὅστις αὐτός ὁ τε προτεραῖος πρύμνα κρούω ὑποχωρέω ὁ κορίνθιοι εἶδον ὁ ἀττικὰς ναῦς καί ἐπεί ἔρχομαι ὁ ἀθηναῖοι οὐ ἀντί-ἐπιπλέω ἐκ ὁ συβότων διά οὗτος τροπαῖος ἵστημι
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.55.1,οὕτως μέν ἑκάτερος νικάω ἀξιόω ὁ δέ κορίνθιοι ἀποπλέω ἐπ οἶκος ἀνακτόριος ὁ εἰμί ἐπί ὁ στόμα ὁ ἀμπρακικοῦ κόλπος αἱρέω ἀπάτη εἰμί δέ κοινός κερκυραίων καί ἐκεῖνος καί καθίστημι εἰς αὐτός κορινθίους οἰκήτωρ ἀναχωρέω ἐπ οἶκος καί ὁ κερκυραίων ὀκτακόσιοι μέν ὁ εἰμί δοῦλος ἀποδίδωμι πεντήκοντα δέ καί διακόσιοι δέω φυλάσσω καί εἰς θεραπεία ἔχω πολύς ὅπως αὐτός ὁ κέρκυραν ἀναχωρέω προσποιέω τυγχάνω δέ καί δύναμις αὐτός ὁ πλείων πρότερος εἰμί ὁ πόλις
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.55.2,ὁ μέν οὖν κέρκυρα οὕτως περιγίγνομαι ὁ πόλεμος ὁ κορινθίων καί ὁ ναῦς ὁ ἀθηναίων ἀναχωρέω ἐκ αὐτός αἴτιος δέ οὗτος πρότερος γίγνομαι ὁ πόλεμος ὁ κορινθίοις εἰς ὁ ἀθηναίους ὅστις σφεῖς εἰς σπονδή μετά κερκυραίων ναυμαχέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.56.1,μετά οὗτος δ εὐθύς καί ὅδε συμβαίνω γίγνομαι ὁ ἀθηναίοις καί πελοποννησίοις διάφορος εἰς ὁ πολεμέω
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.56.2,ὁ γάρ κορινθίων πράσσω ὅπως τιμωρέω αὐτός ὑποτοπέω ὁ ἔχθρα αὐτός ὁ ἀθηναῖοι ποτειδεάτας ὁ οἰκέω ἐπί ὁ ἰσθμός ὁ παλλήνης κορινθίων ἄποικος ἑαυτοῦ δέ σύμμαχος φόρος ὑποτελέω κελεύω ὁ εἰς παλλήνην τεῖχος καθαιρέω καί ὅμηρος δίδωμι ὁ τε ἐπιδημιουργοί ἐκπέμπω καί ὁ λοιπός μή δέχομαι ὅς κατά ἔτος ἕκαστος κορίνθιοι πέμπω δείδω μή ἀφεστήξω ὑπό τε περδίκκου πείθω καί κορινθίων ὁ τε ἄλλος ὁ ἐπί θρᾴκης συναφίστημι σύμμαχος
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.57.1,οὗτος δέ περί ὁ ποτειδεάτας ὁ ἀθηναῖοι προπαρασκευάζω εὐθύς μετά ὁ εἰς κερκύρᾳ ναυμαχία
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.57.2,ὁ τε γάρ κορίνθιοι φανερός ἦδος διάφορος εἰμί περδίκκας τε ὁ ἀλέξανδρος μακεδόνων βασιλεύς πολεμόω σύμμαχος πρότερος καί φίλος εἰμί
urn:cts:greekLit:tlg0003.tlg001.perseus-grc1:1.57.3,πολεμόω δέ ὅστις φίλιππος ὁ ἑαυτοῦ ἀδελφός καί δέρδᾳ κοινός πρός αὐτός ἐν-ἐναντιόομαι ὁ ἀθηναῖοι συμμαχία ποιέω
